ID,TIME,URL
123.125.199.104,18/Sep/2013:09:06:03,/wp-content/themes/silesia/images/ico-twitter.png
123.125.199.104,18/Sep/2013:09:06:03,/wp-content/themes/silesia/images/home-ico.png
123.125.199.104,18/Sep/2013:09:06:03,/wp-content/themes/silesia/images/crubms-div.png
123.125.199.104,18/Sep/2013:09:06:03,/wp-content/themes/silesia/images/bullets/5.gif
123.125.199.104,18/Sep/2013:09:06:03,/wp-content/themes/silesia/images/ico-meta.gif
123.125.199.104,18/Sep/2013:09:06:16,/hadoop-hive-intro/
123.125.199.104,18/Sep/2013:09:06:16,/wp-includes/js/comment-reply.min.js?ver=3.6
123.125.199.104,18/Sep/2013:09:06:16,/wp-content/themes/silesia/images/sprites/post-type.png
123.125.199.104,18/Sep/2013:09:06:18,/wp-content/uploads/2013/07/hadoop-hive.png
220.181.132.200,18/Sep/2013:09:06:22,/
220.181.132.200,18/Sep/2013:09:06:23,/js/google.js
220.181.132.200,18/Sep/2013:09:06:23,/js/baidu.js
220.181.132.200,18/Sep/2013:09:06:23,/wp-content/themes/silesia/style.css
220.181.132.200,18/Sep/2013:09:06:23,/wp-content/themes/silesia/functions/css/shortcodes.css
220.181.132.200,18/Sep/2013:09:06:23,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
220.181.132.200,18/Sep/2013:09:06:23,/wp-content/themes/silesia/js/jquery.cycle.all.min.js
220.181.132.200,18/Sep/2013:09:06:23,/wp-content/themes/silesia/js/load.js
220.181.132.200,18/Sep/2013:09:06:23,/wp-content/themes/silesia/functions/js/shortcode.js
220.181.132.200,18/Sep/2013:09:06:23,/wp-includes/js/jquery/jquery.js?ver=1.10.2
221.122.104.115,18/Sep/2013:09:06:27,/category/hadoop-action/
221.122.104.115,18/Sep/2013:09:06:27,/wp-includes/js/jquery/jquery.js?ver=1.10.2
221.122.104.115,18/Sep/2013:09:06:28,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
123.125.199.104,18/Sep/2013:09:06:31,/wp-content/uploads/2013/05/favicon.ico
113.107.237.31,18/Sep/2013:09:06:46,/finance-rhive-repurchase/
183.60.177.228,18/Sep/2013:09:07:38,/finance-rhive-repurchase/
183.60.177.228,18/Sep/2013:09:07:39,/wp-content/themes/silesia/style.css
183.60.177.228,18/Sep/2013:09:07:39,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
183.60.177.228,18/Sep/2013:09:07:39,/wp-includes/js/jquery/jquery.js?ver=1.10.2
183.60.177.228,18/Sep/2013:09:07:39,/wp-content/themes/silesia/functions/css/shortcodes.css
183.60.177.228,18/Sep/2013:09:07:39,/wp-includes/js/comment-reply.min.js?ver=3.6
183.60.177.228,18/Sep/2013:09:07:39,/wp-content/themes/silesia/js/jquery.cycle.all.min.js
183.60.177.228,18/Sep/2013:09:07:39,/wp-content/themes/silesia/js/load.js
183.60.177.228,18/Sep/2013:09:07:39,/wp-content/themes/silesia/functions/js/shortcode.js
183.60.177.228,18/Sep/2013:09:07:39,/wp-content/uploads/2013/07/20130724.png
183.60.177.228,18/Sep/2013:09:07:39,/wp-content/uploads/2013/07/20130722.png
183.60.177.228,18/Sep/2013:09:07:39,/wp-content/uploads/2013/07/02.png
183.60.177.228,18/Sep/2013:09:07:39,/wp-content/uploads/2013/07/20130723.png
183.60.177.228,18/Sep/2013:09:07:39,/wp-content/uploads/2013/07/01.png
183.60.177.228,18/Sep/2013:09:07:40,/js/google.js
183.60.177.228,18/Sep/2013:09:07:40,/js/baidu.js
183.60.177.228,18/Sep/2013:09:07:40,/wp-content/uploads/2013/07/it-finance.png
183.60.177.228,18/Sep/2013:09:07:40,/wp-content/themes/silesia/images/slide-bg.png
183.60.177.228,18/Sep/2013:09:07:40,/wp-content/themes/silesia/images/ico-twitter.png
183.60.177.228,18/Sep/2013:09:07:40,/wp-content/themes/silesia/images/home-ico.png
183.60.177.228,18/Sep/2013:09:07:40,/wp-content/themes/silesia/images/crubms-div.png
183.60.177.228,18/Sep/2013:09:07:40,/wp-content/themes/silesia/images/sprites/post-type.png
183.60.177.228,18/Sep/2013:09:07:40,/wp-content/themes/silesia/images/bullets/5.gif
183.60.177.228,18/Sep/2013:09:07:40,/wp-content/themes/silesia/images/ico-meta.gif
183.60.177.228,18/Sep/2013:09:07:40,/wp-content/themes/silesia/images/natty-logo.png
183.60.177.228,18/Sep/2013:09:07:40,/wp-content/uploads/2013/07/20130726.png
183.60.177.228,18/Sep/2013:09:07:40,/wp-content/uploads/2013/07/20130725.png
183.60.177.228,18/Sep/2013:09:07:43,/finance-rhive-repurchase/?cf_action=sync_comments&post_id=1466
183.60.177.228,18/Sep/2013:09:07:43,/wp-content/uploads/2013/05/favicon.ico
183.60.177.228,18/Sep/2013:09:08:04,/finance-rhive-repurchase/
183.60.177.228,18/Sep/2013:09:08:04,/wp-content/themes/silesia/style.css
183.60.177.228,18/Sep/2013:09:08:05,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
183.60.177.228,18/Sep/2013:09:08:05,/wp-includes/js/jquery/jquery.js?ver=1.10.2
183.60.177.228,18/Sep/2013:09:08:05,/wp-includes/js/comment-reply.min.js?ver=3.6
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/uploads/2013/07/01.png
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/uploads/2013/07/02.png
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/themes/silesia/js/load.js
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/themes/silesia/js/jquery.cycle.all.min.js
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/themes/silesia/functions/css/shortcodes.css
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/themes/silesia/functions/js/shortcode.js
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/uploads/2013/07/20130722.png
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/uploads/2013/07/20130723.png
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/uploads/2013/07/20130726.png
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/themes/silesia/images/natty-logo.png
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/uploads/2013/07/20130724.png
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/themes/silesia/images/ico-twitter.png
183.60.177.228,18/Sep/2013:09:08:05,/js/google.js
183.60.177.228,18/Sep/2013:09:08:05,/js/baidu.js
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/themes/silesia/images/slide-bg.png
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/themes/silesia/images/crubms-div.png
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/themes/silesia/images/home-ico.png
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/themes/silesia/images/sprites/post-type.png
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/uploads/2013/07/20130725.png
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/themes/silesia/images/bullets/5.gif
183.60.177.228,18/Sep/2013:09:08:05,/wp-content/themes/silesia/images/ico-meta.gif
183.60.177.228,18/Sep/2013:09:08:06,/wp-content/uploads/2013/07/it-finance.png
183.60.177.228,18/Sep/2013:09:08:07,/wp-content/uploads/2013/05/favicon.ico
183.60.177.228,18/Sep/2013:09:08:09,/finance-rhive-repurchase/?cf_action=sync_comments&post_id=1466
183.60.177.228,18/Sep/2013:09:08:49,/favicon.ico
183.60.177.228,18/Sep/2013:09:08:49,/finance-rhive-repurchase/
183.60.177.228,18/Sep/2013:09:08:49,/
183.60.177.228,18/Sep/2013:09:08:49,/wp-content/themes/silesia/style.css
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/themes/silesia/ie7.css
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/themes/silesia/js/jquery.cycle.all.min.js
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/themes/silesia/functions/css/shortcodes.css
183.60.177.228,18/Sep/2013:09:08:50,/wp-includes/js/jquery/jquery.js?ver=1.10.2
183.60.177.228,18/Sep/2013:09:08:50,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
183.60.177.228,18/Sep/2013:09:08:50,/wp-includes/js/comment-reply.min.js?ver=3.6
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/uploads/2013/05/favicon.ico
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/themes/silesia/functions/js/shortcode.js
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/themes/silesia/js/load.js
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/uploads/2013/07/01.png
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/uploads/2013/07/02.png
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/uploads/2013/07/20130722.png
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/uploads/2013/07/20130723.png
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/uploads/2013/07/20130726.png
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/uploads/2013/07/20130724.png
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/themes/silesia/images/natty-logo.png
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/themes/silesia/images/slide-bg.png
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/themes/silesia/images/crubms-div.png
183.60.177.228,18/Sep/2013:09:08:50,/wp-content/themes/silesia/images/bullets/5.gif
114.252.89.91,18/Sep/2013:09:08:50,/wp-admin/admin-ajax.php
183.60.177.228,18/Sep/2013:09:08:51,/wp-content/uploads/2013/07/it-finance.png
183.60.177.228,18/Sep/2013:09:08:51,/wp-content/themes/silesia/images/ico-twitter.png
183.60.177.228,18/Sep/2013:09:08:51,/wp-content/themes/silesia/images/home-ico.png
183.60.177.228,18/Sep/2013:09:08:51,/wp-content/themes/silesia/images/sprites/post-type.png
183.60.177.228,18/Sep/2013:09:08:51,/wp-content/themes/silesia/images/ico-meta.gif
183.60.177.228,18/Sep/2013:09:08:51,/wp-content/uploads/2013/07/20130725.png
183.60.177.228,18/Sep/2013:09:08:51,/js/google.js
183.60.177.228,18/Sep/2013:09:08:51,/js/baidu.js
61.135.216.105,18/Sep/2013:09:10:36,/comments/feed/
124.205.129.37,18/Sep/2013:09:10:51,/category/hadoop-action/
124.205.129.37,18/Sep/2013:09:10:51,/wp-content/themes/silesia/style.css
124.205.129.37,18/Sep/2013:09:10:51,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
114.252.89.91,18/Sep/2013:09:10:51,/wp-admin/admin-ajax.php
124.205.129.37,18/Sep/2013:09:10:51,/wp-includes/js/jquery/jquery.js?ver=1.10.2
124.205.129.37,18/Sep/2013:09:10:51,/wp-content/themes/silesia/js/jquery.cycle.all.min.js
124.205.129.37,18/Sep/2013:09:10:51,/wp-content/themes/silesia/js/load.js
124.205.129.37,18/Sep/2013:09:10:51,/wp-content/themes/silesia/functions/css/shortcodes.css
124.205.129.37,18/Sep/2013:09:10:51,/wp-content/themes/silesia/functions/js/shortcode.js
124.205.129.37,18/Sep/2013:09:10:51,/js/google.js
124.205.129.37,18/Sep/2013:09:10:51,/js/baidu.js
124.205.129.37,18/Sep/2013:09:10:52,/wp-content/themes/silesia/images/slide-bg.png
124.205.129.37,18/Sep/2013:09:10:52,/wp-content/themes/silesia/images/ico-twitter.png
124.205.129.37,18/Sep/2013:09:10:52,/wp-content/themes/silesia/images/crubms-div.png
124.205.129.37,18/Sep/2013:09:10:52,/wp-content/themes/silesia/images/home-ico.png
124.205.129.37,18/Sep/2013:09:10:52,/wp-content/themes/silesia/images/sprites/post-type.png
124.205.129.37,18/Sep/2013:09:10:52,/wp-content/themes/silesia/images/bullets/5.gif
124.205.129.37,18/Sep/2013:09:10:52,/wp-content/uploads/2013/09/HadoopFamilySmall.png
124.205.129.37,18/Sep/2013:09:10:52,/wp-content/uploads/2013/09/hadoopFamilyRoadmap.png
124.205.129.37,18/Sep/2013:09:10:52,/wp-content/uploads/2013/09/HadoopMahoutRoadmap.png
124.205.129.37,18/Sep/2013:09:10:53,/wp-content/uploads/2013/09/rhadoop-intro1.png
124.205.129.37,18/Sep/2013:09:10:53,/wp-content/uploads/2013/08/zookeeper.png
124.205.129.37,18/Sep/2013:09:10:53,/wp-content/uploads/2013/08/zookeeper-queue-fifo.png
124.205.129.37,18/Sep/2013:09:10:53,/wp-content/uploads/2013/09/Hadoop-mahout-roadmap.png
124.205.129.37,18/Sep/2013:09:10:54,/wp-content/uploads/2013/08/zookeeper-queue-fifo-app.png
124.205.129.37,18/Sep/2013:09:10:54,/wp-content/uploads/2013/08/run1.png
124.205.129.37,18/Sep/2013:09:10:54,/wp-content/uploads/2013/08/zookeeper-queue1.png
124.205.129.37,18/Sep/2013:09:10:54,/wp-content/uploads/2013/08/zookeeper-queue.png
124.205.129.37,18/Sep/2013:09:10:54,/wp-content/uploads/2013/08/zookeeper-queue-dataprocess.png
124.205.129.37,18/Sep/2013:09:10:54,/wp-content/uploads/2013/08/zk-run1.png
124.205.129.37,18/Sep/2013:09:10:55,/wp-content/themes/silesia/images/natty-logo.png
124.205.129.37,18/Sep/2013:09:10:55,/wp-content/uploads/2013/08/zookeeper-fifo-queue.png
124.205.129.37,18/Sep/2013:09:10:56,/wp-content/themes/silesia/images/ico-meta.gif
114.247.50.28,18/Sep/2013:09:11:11,/hadoop-hbase-roadmap/
114.247.50.28,18/Sep/2013:09:11:21,/hadoop-hbase-roadmap/
114.247.50.28,18/Sep/2013:09:11:24,/hadoop-sqoop-roadmap/
219.142.118.249,18/Sep/2013:09:11:45,/rhadoop-rhadoop/
219.142.118.249,18/Sep/2013:09:11:45,/wp-includes/js/jquery/jquery.js?ver=1.10.2
219.142.118.249,18/Sep/2013:09:11:45,/wp-includes/js/comment-reply.min.js?ver=3.6
219.142.118.249,18/Sep/2013:09:11:45,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
219.142.118.249,18/Sep/2013:09:11:47,/rhadoop-hbase-rhase/
219.142.118.249,18/Sep/2013:09:11:47,/wp-includes/js/jquery/jquery.js?ver=1.10.2
219.142.118.249,18/Sep/2013:09:11:47,/wp-includes/js/comment-reply.min.js?ver=3.6
219.142.118.249,18/Sep/2013:09:11:47,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
219.142.118.249,18/Sep/2013:09:12:14,/rhadoop-hadoop/
219.142.118.249,18/Sep/2013:09:12:15,/nosql-r-mongodb/
114.43.52.215,18/Sep/2013:09:12:19,/linux-ntp/
114.43.52.215,18/Sep/2013:09:12:20,/wp-includes/js/jquery/jquery.js?ver=1.10.2
114.43.52.215,18/Sep/2013:09:12:20,/wp-content/themes/silesia/style.css
114.43.52.215,18/Sep/2013:09:12:20,/wp-content/themes/silesia/functions/css/shortcodes.css
114.43.52.215,18/Sep/2013:09:12:20,/wp-content/themes/silesia/js/jquery.cycle.all.min.js
114.43.52.215,18/Sep/2013:09:12:20,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
114.43.52.215,18/Sep/2013:09:12:20,/wp-includes/js/comment-reply.min.js?ver=3.6
114.43.52.215,18/Sep/2013:09:12:20,/wp-content/themes/silesia/js/load.js
114.43.52.215,18/Sep/2013:09:12:20,/wp-content/themes/silesia/functions/js/shortcode.js
114.43.52.215,18/Sep/2013:09:12:20,/wp-content/themes/silesia/images/ico-twitter.png
114.43.52.215,18/Sep/2013:09:12:20,/wp-content/themes/silesia/images/crubms-div.png
114.43.52.215,18/Sep/2013:09:12:20,/wp-content/themes/silesia/images/slide-bg.png
114.43.52.215,18/Sep/2013:09:12:20,/wp-content/themes/silesia/images/home-ico.png
114.43.52.215,18/Sep/2013:09:12:20,/wp-content/themes/silesia/images/natty-logo.png
114.43.52.215,18/Sep/2013:09:12:20,/js/google.js
114.43.52.215,18/Sep/2013:09:12:20,/js/baidu.js
114.43.52.215,18/Sep/2013:09:12:20,/wp-content/themes/silesia/images/ico-meta.gif
114.43.52.215,18/Sep/2013:09:12:20,/wp-content/themes/silesia/images/sprites/post-type.png
114.43.52.215,18/Sep/2013:09:12:21,/wp-content/uploads/2013/07/ntp-title.png
114.43.52.215,18/Sep/2013:09:12:21,/wp-content/uploads/2013/05/favicon.ico
114.43.52.215,18/Sep/2013:09:12:23,/linux-ntp/?cf_action=sync_comments&post_id=885
110.86.165.138,18/Sep/2013:09:12:25,/register/
110.86.165.138,18/Sep/2013:09:12:26,/register/
114.252.89.91,18/Sep/2013:09:13:14,/wp-admin/admin-ajax.php
124.193.125.176,18/Sep/2013:09:13:20,/r-rjava-java/
124.193.125.176,18/Sep/2013:09:13:21,/wp-content/themes/silesia/style.css
124.193.125.176,18/Sep/2013:09:13:21,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
124.193.125.176,18/Sep/2013:09:13:21,/wp-content/themes/silesia/js/jquery.cycle.all.min.js
124.193.125.176,18/Sep/2013:09:13:21,/wp-includes/js/comment-reply.min.js?ver=3.6
124.193.125.176,18/Sep/2013:09:13:21,/wp-content/themes/silesia/js/load.js
124.193.125.176,18/Sep/2013:09:13:21,/wp-content/themes/silesia/functions/css/shortcodes.css
124.193.125.176,18/Sep/2013:09:13:21,/wp-content/themes/silesia/functions/js/shortcode.js
124.193.125.176,18/Sep/2013:09:13:21,/wp-content/uploads/2013/08/rjava2.png
124.193.125.176,18/Sep/2013:09:13:21,/wp-content/uploads/2013/08/rjava.png
124.193.125.176,18/Sep/2013:09:13:21,/wp-content/themes/silesia/images/natty-logo.png
124.193.125.176,18/Sep/2013:09:13:21,/js/baidu.js
124.193.125.176,18/Sep/2013:09:13:21,/js/google.js
124.193.125.176,18/Sep/2013:09:13:23,/wp-includes/js/jquery/jquery.js?ver=1.10.2
124.193.125.176,18/Sep/2013:09:13:25,/wp-content/uploads/2013/08/rjava1.png
124.193.125.176,18/Sep/2013:09:13:25,/wp-content/themes/silesia/images/slide-bg.png
124.193.125.176,18/Sep/2013:09:13:25,/wp-content/themes/silesia/images/crubms-div.png
124.193.125.176,18/Sep/2013:09:13:25,/wp-content/themes/silesia/images/ico-twitter.png
124.193.125.176,18/Sep/2013:09:13:25,/wp-content/themes/silesia/images/bullets/5.gif
124.193.125.176,18/Sep/2013:09:13:25,/wp-content/themes/silesia/images/sprites/post-type.png
124.193.125.176,18/Sep/2013:09:13:25,/wp-content/themes/silesia/images/home-ico.png
124.193.125.176,18/Sep/2013:09:13:25,/wp-content/themes/silesia/images/ico-meta.gif
123.125.199.104,18/Sep/2013:09:13:44,/hadoop-hive-10g/
123.125.199.104,18/Sep/2013:09:13:46,/wp-content/uploads/2013/07/hadoop-hive-10g.png
198.199.97.25,18/Sep/2013:09:13:56,/feed/
114.252.89.91,18/Sep/2013:09:13:56,/wp-admin/admin-ajax.php
198.199.97.25,18/Sep/2013:09:13:58,/
198.199.97.25,18/Sep/2013:09:13:58,/wp-content/uploads/2013/05/favicon.ico
61.135.216.104,18/Sep/2013:09:14:15,/feed/
101.226.33.180,18/Sep/2013:09:14:15,/feed/
114.252.89.91,18/Sep/2013:09:15:13,/wp-admin/admin-ajax.php
50.116.27.194,18/Sep/2013:09:15:22,/wp-cron.php?doing_wp_cron=1379495722.3069710731506347656250
114.252.89.91,18/Sep/2013:09:15:22,/wp-admin/admin-ajax.php
114.252.89.91,18/Sep/2013:09:15:34,/wp-admin/async-upload.php
114.252.89.91,18/Sep/2013:09:15:34,/wp-content/uploads/2013/09/requirejs-rjs.png
60.247.46.168,18/Sep/2013:09:15:36,/feed/
114.252.89.91,18/Sep/2013:09:15:36,/wp-admin/admin-ajax.php
114.252.89.91,18/Sep/2013:09:15:56,/wp-admin/admin-ajax.php
123.125.199.104,18/Sep/2013:09:15:57,/hadoop-hive-10g/?cf_action=sync_comments&post_id=1315
124.193.125.176,18/Sep/2013:09:16:00,/wp-content/uploads/2013/05/favicon.ico
114.252.89.91,18/Sep/2013:09:16:12,/wp-admin/admin-ajax.php
114.252.89.91,18/Sep/2013:09:17:12,/wp-admin/admin-ajax.php
112.64.235.250,18/Sep/2013:09:17:13,/category/hadoop-action
112.64.235.250,18/Sep/2013:09:17:16,/category/hadoop-action/
114.252.89.91,18/Sep/2013:09:17:17,/wp-admin/admin-ajax.php
124.127.244.9,18/Sep/2013:09:17:39,/favicon.ico
124.127.244.9,18/Sep/2013:09:17:39,/favicon.ico
86.143.113.226,18/Sep/2013:09:17:48,/robots.txt
86.143.113.226,18/Sep/2013:09:17:55,/tag/%E6%96%AD%E7%BA%BF%E9%87%8D%E8%BF%9E/
86.143.113.226,18/Sep/2013:09:18:04,/tag/%E8%BF%9E%E6%8E%A5%E6%B1%A0/
86.143.113.226,18/Sep/2013:09:18:09,/tag/javascript/
114.252.89.91,18/Sep/2013:09:18:12,/wp-admin/admin-ajax.php
219.142.118.249,18/Sep/2013:09:18:41,/category/r-lang/
219.142.118.249,18/Sep/2013:09:18:41,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
219.142.118.249,18/Sep/2013:09:18:41,/wp-includes/js/jquery/jquery.js?ver=1.10.2
219.142.118.249,18/Sep/2013:09:18:42,/wp-content/uploads/2013/08/rjava2.png
219.142.118.249,18/Sep/2013:09:18:42,/wp-content/uploads/2013/09/rjson.png
219.142.118.249,18/Sep/2013:09:18:42,/wp-content/uploads/2013/08/rjava.png
219.142.118.249,18/Sep/2013:09:18:43,/wp-content/uploads/2013/08/rserve-java.png
219.142.118.249,18/Sep/2013:09:18:43,/wp-content/uploads/2013/08/rserve-nodejs.png
219.142.118.249,18/Sep/2013:09:18:43,/wp-content/uploads/2013/08/rserve1.png
219.142.118.249,18/Sep/2013:09:18:43,/wp-content/uploads/2013/08/rjava1.png
219.142.118.249,18/Sep/2013:09:18:53,/r-json-rjson/
219.142.118.249,18/Sep/2013:09:18:54,/wp-includes/js/jquery/jquery.js?ver=1.10.2
219.142.118.249,18/Sep/2013:09:18:54,/wp-includes/js/comment-reply.min.js?ver=3.6
219.142.118.249,18/Sep/2013:09:18:54,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
219.142.118.249,18/Sep/2013:09:18:58,/series-r/
219.142.118.249,18/Sep/2013:09:18:59,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
219.142.118.249,18/Sep/2013:09:18:59,/wp-includes/js/jquery/jquery.js?ver=1.10.2
219.142.118.249,18/Sep/2013:09:18:59,/wp-includes/js/comment-reply.min.js?ver=3.6
219.142.118.249,18/Sep/2013:09:18:59,/r-json-rjson/?cf_action=sync_comments&post_id=2412
86.143.113.226,18/Sep/2013:09:18:59,/tag/mongodb/
219.142.118.249,18/Sep/2013:09:18:59,/wp-content/uploads/2013/07/r-base.png
86.143.113.226,18/Sep/2013:09:19:01,/tag/mysql/
219.142.118.249,18/Sep/2013:09:19:02,/series-r/?cf_action=sync_comments&post_id=1520
219.142.118.249,18/Sep/2013:09:19:03,/series-seo/
86.143.113.226,18/Sep/2013:09:19:04,/tag/pipemapred
86.143.113.226,18/Sep/2013:09:19:08,/tag/pipemapred/
114.252.89.91,18/Sep/2013:09:19:11,/wp-admin/admin-ajax.php
86.143.113.226,18/Sep/2013:09:19:12,/tag/rhadoop/
86.143.113.226,18/Sep/2013:09:19:21,/tag/rmr/
86.143.113.226,18/Sep/2013:09:19:23,/tag/rmr2
86.143.113.226,18/Sep/2013:09:19:26,/tag/rmr2/
86.143.113.226,18/Sep/2013:09:19:32,/tag/usercf/
86.143.113.226,18/Sep/2013:09:19:35,/tag/waitoutputthreads
86.143.113.226,18/Sep/2013:09:19:46,/tag/waitoutputthreads/
123.151.148.203,18/Sep/2013:09:20:15,/
112.64.235.250,18/Sep/2013:09:20:22,/wp-content/themes/silesia/js/load.js
112.64.235.250,18/Sep/2013:09:20:22,/wp-content/themes/silesia/functions/js/shortcode.js
112.64.235.250,18/Sep/2013:09:20:22,/js/baidu.js
112.64.235.250,18/Sep/2013:09:20:22,/js/google.js
112.64.235.250,18/Sep/2013:09:20:22,/wp-content/themes/silesia/js/ie6/warning.js
112.64.235.250,18/Sep/2013:09:20:22,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
112.64.235.250,18/Sep/2013:09:20:22,/wp-content/themes/silesia/js/jquery.cycle.all.min.js
112.64.235.250,18/Sep/2013:09:20:23,/wp-includes/js/jquery/jquery.js?ver=1.10.2
182.118.22.213,18/Sep/2013:09:20:32,/2013/04/
182.118.22.214,18/Sep/2013:09:20:32,/2013/
182.118.22.211,18/Sep/2013:09:20:37,/2013/08/
182.118.22.215,18/Sep/2013:09:20:37,/2013/08/page/2/
182.118.22.214,18/Sep/2013:09:20:43,/2013/08/page/3/
182.118.22.215,18/Sep/2013:09:20:43,/2013/page/10/
64.12.250.152,18/Sep/2013:09:20:45,/feed/
182.118.22.211,18/Sep/2013:09:20:47,/2013/page/11/
182.118.22.215,18/Sep/2013:09:20:47,/2013/page/12/
182.118.22.213,18/Sep/2013:09:20:51,/2013/page/5/
182.118.22.213,18/Sep/2013:09:20:51,/2013/page/13/
50.116.27.194,18/Sep/2013:09:21:12,/wp-cron.php?doing_wp_cron=1379496072.0780739784240722656250
114.252.89.91,18/Sep/2013:09:21:12,/wp-admin/admin-ajax.php
36.48.104.194,18/Sep/2013:09:21:16,/favicon.ico
123.125.71.99,18/Sep/2013:09:21:16,/vpn-pptp-client-win7/
219.142.118.249,18/Sep/2013:09:21:25,/category/r-lang/page/2/
219.142.118.249,18/Sep/2013:09:21:26,/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1
219.142.118.249,18/Sep/2013:09:21:26,/wp-includes/js/jquery/jquery.js?ver=1.10.2
219.142.118.249,18/Sep/2013:09:21:26,/wp-content/uploads/2013/08/project2.png
219.142.118.249,18/Sep/2013:09:21:26,/wp-content/uploads/2013/08/project3.png
219.142.118.249,18/Sep/2013:09:21:26,/wp-content/uploads/2013/08/project4.png
219.142.118.249,18/Sep/2013:09:21:27,/wp-content/uploads/2013/08/project1.png
219.142.118.249,18/Sep/2013:09:21:27,/wp-content/uploads/2013/08/r-package.png
219.142.118.249,18/Sep/2013:09:21:27,/wp-content/uploads/2013/08/r-devtools.png
219.142.118.249,18/Sep/2013:09:21:27,/wp-content/uploads/2013/08/project5.png
219.142.118.249,18/Sep/2013:09:21:28,/wp-content/uploads/2013/07/rstudio-login.png
219.142.118.249,18/Sep/2013:09:21:28,/wp-content/uploads/2013/07/rstudio-title.png
219.142.118.249,18/Sep/2013:09:21:28,/wp-content/uploads/2013/07/rstudio-web.png
219.142.118.249,18/Sep/2013:09:21:28,/wp-content/uploads/2013/07/rstudio-git.png
219.142.118.249,18/Sep/2013:09:21:28,/wp-content/uploads/2013/07/rstudio-git2.png
219.142.118.249,18/Sep/2013:09:21:29,/wp-content/uploads/2013/07/rstudio-web2.png
219.142.118.249,18/Sep/2013:09:21:29,/wp-content/uploads/2013/07/rstudio-git3.png
219.142.118.249,18/Sep/2013:09:21:29,/wp-content/uploads/2013/07/it-finance.png
219.142.118.249,18/Sep/2013:09:21:29,/wp-content/uploads/2013/07/01.png
219.142.118.249,18/Sep/2013:09:21:29,/wp-content/uploads/2013/07/02.png
219.142.118.249,18/Sep/2013:09:21:30,/wp-content/uploads/2013/07/20130723.png
219.142.118.249,18/Sep/2013:09:21:30,/wp-content/uploads/2013/07/20130722.png
219.142.118.249,18/Sep/2013:09:21:30,/wp-content/uploads/2013/07/20130724.png
219.142.118.249,18/Sep/2013:09:21:30,/wp-content/uploads/2013/07/20130725.png
219.142.118.249,18/Sep/2013:09:21:31,/wp-content/uploads/2013/07/20130726.png
219.142.118.249,18/Sep/2013:09:21:31,/wp-content/uploads/2013/07/rhive.jpg
219.142.118.249,18/Sep/2013:09:21:32,/wp-content/uploads/2013/07/rhive.png
